loops	prediction	trackerror	treesize	prunetreesize	prunetime	bestcost	time
1.0	0.0	0.0	1024.0	0.0	3.3e-05	inf	1.0
2.0	0.0	2.626856328002477e-08	1200.0	939.0	0.00103	inf	2.0
3.0	0.5	0.10324383882785618	979.0	8.0	0.000707	inf	3.0
4.0	0.1	0.06339359043137356	3817.0	11.0	0.000557	inf	4.0
5.0	0.2	0.11030357536776095	4187.0	11.0	0.001971	inf	5.0
6.0	0.1	0.15251774973346904	5409.0	10.0	0.004136	inf	6.0
7.0	0.2	0.10255569411442399	5966.0	9.0	0.003356	inf	7.0
8.0	0.1	0.05647796679747399	1120.0	7.0	0.002406	inf	8.0
9.0	0.1	0.09363565206934152	1870.0	8.0	0.000747	inf	9.0
10.0	0.30000000000000004	0.14428836097704817	980.0	7.0	0.000669	inf	10.0
11.0	0.1	0.16233384147755575	1221.0	9.0	0.000534	inf	11.0
12.0	0.5	0.05748720967800497	682.0	9.0	0.000742	inf	12.0
13.0	0.2	0.17458060151962707	885.0	12.0	0.000593	inf	13.0
14.0	0.1	0.10042699279101487	620.0	12.0	0.000795	inf	14.0
15.0	0.1	0.09051450626778579	806.0	12.0	0.000595	inf	15.0
16.0	0.1	0.20150423919006868	1149.0	12.0	0.000774	inf	16.0
17.0	0.2	0.15705505294383598	2208.0	12.0	0.000844	inf	17.0
18.0	0.1	0.08590186691574832	2286.0	12.0	0.001527	inf	18.0
19.0	0.2	0.14258282886024232	2691.0	12.0	0.002142	inf	19.0
20.0	0.1	0.060049475156734075	2542.0	11.0	0.002865	inf	20.0
21.0	0.2	0.16958596274306462	3097.0	12.0	0.00173	inf	21.0
22.0	0.1	0.09742244616180239	3561.0	12.0	0.002221	inf	22.0
23.0	0.1	0.04232186106166477	4929.0	12.0	0.002336	inf	23.0
24.0	0.2	0.1730581982675256	3222.0	12.0	0.002693	inf	24.0
25.0	0.1	0.09876608847037724	4616.0	13.0	0.002339	inf	25.0
26.0	0.30000000000000004	0.11044790235059754	6641.0	13.0	0.00286	inf	26.0
27.0	0.1	0.2110917641725812	8133.0	14.0	0.004356	inf	27.0
28.0	0.2	0.10761038253856264	8969.0	13.0	0.006964	inf	28.0
29.0	0.1	0.06029673778227859	9645.0	13.0	0.006729	inf	29.0
