loops	prediction	trackerror	treesize	prunetreesize	prunetime	bestcost	time
36.0	0.1	0.1442938218221206	11850.0	12.0	0.006932	inf	36.0
37.0	0.1	0.053838668376560594	12546.0	12.0	0.009513	inf	37.0
38.0	0.1	0.08785286159680158	12683.0	12.0	0.009115	inf	38.0
39.0	0.1	0.15815586391270836	13170.0	12.0	0.008281	inf	39.0
40.0	0.2	0.16598551401588296	13590.0	12.0	0.0119	inf	40.0
41.0	0.1	0.07343679869211388	14073.0	12.0	0.010968	inf	41.0
42.0	0.1	0.5140232534508364	14177.0	12.0	0.011358	inf	42.0
43.0	0.2	0.7209621396763344	14366.0	12.0	0.011754	inf	43.0
44.0	0.1	0.20789493476606496	14598.0	12.0	0.011119	inf	44.0
45.0	0.1	0.13916734598595978	14749.0	11.0	0.009096	inf	45.0
46.0	0.1	0.07202446856006932	15260.0	11.0	0.009057	inf	46.0
47.0	0.1	0.0707019847087228	12125.0	10.0	0.010069	inf	47.0
48.0	0.1	0.14866011783489308	12328.0	12.0	0.009042	inf	48.0
49.0	0.1	0.1945818679558162	12997.0	12.0	0.010089	inf	49.0
50.0	0.2	0.05077892392293292	12675.0	12.0	0.010355	inf	50.0
51.0	0.1	0.11266100399106523	12858.0	11.0	0.011089	inf	51.0
52.0	0.30000000000000004	0.14985634104797305	2993.0	10.0	0.005448	inf	52.0
53.0	0.2	0.0807646859775176	3983.0	13.0	0.001487	inf	53.0
54.0	0.1	0.08060065381420287	4729.0	14.0	0.002261	inf	54.0
55.0	0.1	0.12728822393718903	4465.0	11.0	0.002804	inf	55.0
56.0	0.4	0.11469302778241647	5829.0	12.0	0.003111	inf	56.0
57.0	0.0	0.07670470572568132	6680.0	13.0	0.004094	inf	57.0
58.0	0.1	0.0702656337113804	7318.0	11.0	0.005551	inf	58.0
59.0	0.2	0.1867610675823655	8325.0	10.0	0.005791	inf	59.0
60.0	0.1	0.06554734352488979	3967.0	9.0	0.003929	inf	60.0
61.0	0.2	0.08410028683659626	3609.0	11.0	0.002307	inf	61.0
62.0	0.1	0.14076660619144873	4581.0	10.0	0.003322	inf	62.0
63.0	0.30000000000000004	0.07689091881659801	4137.0	9.0	0.002463	inf	63.0
64.0	0.4	0.08986989426886936	3345.0	10.0	0.002045	inf	64.0
65.0	0.0	0.0918233940485229	4298.0	12.0	0.002847	inf	65.0
66.0	0.4	1.0715938534073308	1526.0	11.0	0.001533	inf	66.0
67.0	0.2	0.44413803359350756	2107.0	11.0	0.000611	inf	67.0
68.0	0.0	0.21474552763854712	2947.0	11.0	0.00131	inf	68.0
69.0	0.2	0.17294311602162124	1212.0	10.0	0.001212	inf	69.0
70.0	0.1	0.11449846219110611	1963.0	9.0	0.00083	inf	70.0
71.0	0.1	0.07921351050024476	2864.0	8.0	0.001023	inf	71.0
72.0	0.2	0.14994491443163876	2601.0	8.0	0.00153	inf	72.0
73.0	0.2	0.05198468083374683	3213.0	8.0	0.001566	inf	73.0
74.0	0.4	0.13449617334974254	2454.0	9.0	0.001656	inf	74.0
75.0	0.2	0.0733425137346969	1635.0	11.0	0.001239	inf	75.0
76.0	0.2	0.1316029560790839	1311.0	12.0	0.000832	inf	76.0
77.0	0.6000000000000001	0.9814231119333806	1072.0	12.0	0.000637	inf	77.0
78.0	0.1	0.37350788631917703	2025.0	11.0	0.000967	inf	78.0
79.0	0.0	0.2044540037950731	4301.0	9.0	0.001412	inf	79.0
80.0	0.2	0.09457415018923712	1247.0	9.0	0.001312	inf	80.0
81.0	0.2	0.2005808683146689	493.0	10.0	0.000626	inf	81.0
82.0	0.1	0.10735236582393205	2220.0	10.0	0.001015	inf	82.0
83.0	0.30000000000000004	0.09171037296394163	783.0	9.0	0.000883	inf	83.0
84.0	0.30000000000000004	0.126041129097117	1699.0	9.0	0.00069	inf	84.0
85.0	0.2	0.12802629704211788	2524.0	7.0	0.001434	inf	85.0
86.0	0.1	0.05046386337120388	3709.0	5.0	0.001368	inf	86.0
87.0	0.2	0.08587367563159339	3871.0	4.0	0.002506	inf	87.0
88.0	0.2	0.07538593648707496	4125.0	2.0	0.002464	inf	88.0
89.0	0.6000000000000001	0.04640037512524122	452.0	4125.0	0.00261	inf	89.0
90.0	0.0	0.012468072527504622	1174.0	448.0	0.000772	3.1129007779901388	90.0
91.0	0.5	0.20361820829320162	217.0	6.0	0.000604	3.1129007779901388	91.0
92.0	0.2	0.1266965745559938	296.0	9.0	0.000477	3.1129007779901388	92.0
93.0	0.2	0.0690049076947072	401.0	8.0	0.000487	3.1129007779901388	93.0
94.0	0.1	0.10355842718862533	501.0	6.0	0.000486	3.1129007779901388	94.0
95.0	0.30000000000000004	0.1219412155928172	582.0	5.0	0.000694	3.1129007779901388	95.0
96.0	0.2	0.06667985927378983	938.0	3.0	0.000741	3.1129007779901388	96.0
