loops	prediction	trackerror	treesize	prunetreesize	prunetime	bestcost	time
1.0	0.0	0.0	924.0	0.0	3.5e-05	inf	1.0
2.0	0.0	3.030456793098733e-07	1277.0	840.0	0.000887	inf	2.0
3.0	0.5	0.10122186479934518	1777.0	8.0	0.000739	inf	3.0
4.0	0.1	0.0657555591734492	2402.0	11.0	0.001136	inf	4.0
5.0	0.1	0.16200607433735298	3469.0	11.0	0.00159	inf	5.0
6.0	0.2	0.27034151126500455	4735.0	11.0	0.00229	inf	6.0
7.0	0.1	0.14085308335651198	5984.0	9.0	0.003287	inf	7.0
8.0	0.1	0.10202138966141111	7006.0	8.0	0.004107	inf	8.0
9.0	0.1	0.05168936218242345	6136.0	7.0	0.004683	inf	9.0
10.0	0.1	0.09630749265568214	8560.0	8.0	0.004669	inf	10.0
11.0	0.9	0.1408237934338173	12005.0	7.0	0.00519	inf	11.0
12.0	2.4000000000000004	0.13320004683968337	12176.0	13.0	0.008698	inf	12.0
13.0	0.1	0.20970875921982737	12811.0	12.0	0.009578	inf	13.0
14.0	0.2	0.18071319191554455	13176.0	12.0	0.012546	inf	14.0
15.0	0.1	0.13439109006737168	13640.0	12.0	0.011308	inf	15.0
16.0	0.1	0.11761029135996065	13977.0	12.0	0.01165	inf	16.0
17.0	0.1	0.05676271135200871	13562.0	12.0	0.011445	inf	17.0
18.0	0.1	0.17253039956454821	13632.0	12.0	0.011858	inf	18.0
19.0	0.1	0.20965413132715396	13784.0	12.0	0.011533	inf	19.0
20.0	0.1	0.2434339001337152	14208.0	12.0	0.012665	inf	20.0
21.0	0.2	0.2043061700020809	14421.0	12.0	0.013047	inf	21.0
22.0	0.1	0.15295390494477892	14953.0	11.0	0.011532	inf	22.0
23.0	0.1	0.09502342989166382	15854.0	11.0	0.013042	inf	23.0
24.0	0.1	0.1466044774322477	16159.0	10.0	0.013217	inf	24.0
25.0	0.0	0.9973252706502884	16443.0	10.0	0.014934	inf	25.0
26.0	0.1	0.19435498648515043	17132.0	10.0	0.013753	inf	26.0
27.0	0.1	0.047626753814263546	18014.0	9.0	0.015366	inf	27.0
28.0	0.2	0.12344373458362912	18041.0	9.0	0.015105	inf	28.0
29.0	0.1	0.05008328490327528	18569.0	9.0	0.0157	inf	29.0
30.0	0.30000000000000004	0.10696501246413678	7734.0	8.0	0.010397	inf	30.0
31.0	0.2	0.07071188631765585	8857.0	10.0	0.00595	inf	31.0
32.0	0.2	0.04149214476007957	9017.0	11.0	0.005558	inf	32.0
33.0	0.2	0.11315016167754174	7333.0	12.0	0.006832	inf	33.0
34.0	0.1	0.0920926941822319	6669.0	12.0	0.006612	inf	34.0
35.0	0.1	0.049071484750991094	7295.0	11.0	0.005384	inf	35.0
36.0	0.1	0.08743125254339598	8448.0	10.0	0.008678	inf	36.0
37.0	0.1	0.1595643778802374	8769.0	9.0	0.006606	inf	37.0
38.0	0.2	0.13435972477649108	9169.0	10.0	0.006725	inf	38.0
39.0	0.1	0.05984494802610988	9192.0	8.0	0.006279	inf	39.0
40.0	0.1	0.10850371296496297	10346.0	9.0	0.007567	inf	40.0
41.0	0.30000000000000004	0.05915140286958323	12332.0	8.0	0.008587	inf	41.0
42.0	2.700000000000001	0.01913784056130749	5689.0	10.0	0.006104	inf	42.0
43.0	0.1	0.1231570953409083	6953.0	14.0	0.003802	inf	43.0
44.0	0.2	0.060001989087027016	5138.0	14.0	0.003657	inf	44.0
45.0	0.30000000000000004	0.16258980195304282	4559.0	14.0	0.003736	inf	45.0
46.0	0.0	0.14465389638755322	4562.0	14.0	0.003291	inf	46.0
47.0	0.0	0.030771163148421612	4564.0	13.0	0.003527	inf	47.0
48.0	0.1	0.12136864616541315	5154.0	11.0	0.003172	inf	48.0
49.0	0.1	0.1890055649658667	5628.0	11.0	0.003422	inf	49.0
50.0	0.2	0.1070282011076323	6465.0	10.0	0.003515	inf	50.0
51.0	0.1	0.09254321436118698	7120.0	8.0	0.003246	inf	51.0
52.0	0.2	0.10534486600575899	3151.0	7.0	0.004763	inf	52.0
53.0	0.1	0.055671083066789674	3683.0	7.0	0.003201	inf	53.0
54.0	0.2	0.06619340701446638	2498.0	7.0	0.001955	inf	54.0
55.0	0.6	0.08820183725332778	1788.0	8.0	0.001164	inf	55.0
56.0	0.2	0.04825113366274355	2411.0	12.0	0.000864	inf	56.0
57.0	0.2	0.11967657531704992	3167.0	11.0	0.001438	inf	57.0
58.0	0.2	0.11967657531704992	1066.0	0.0	5e-06	inf	58.0
59.0	0.0	0.11485394559801294	1630.0	477.0	0.00084	inf	59.0
60.0	1.5	0.02511976604033447	3183.0	2.0	0.000764	inf	60.0
61.0	1.8000000000000003	0.20506143967461968	1207.0	12.0	0.000735	inf	61.0
62.0	0.1	0.14337142525686067	2626.0	11.0	0.001057	inf	62.0
63.0	0.1	0.10216009033857837	3916.0	10.0	0.001697	inf	63.0
64.0	0.1	0.08239960935060718	5298.0	9.0	0.002029	inf	64.0
65.0	0.1	0.1949771843454592	7049.0	8.0	0.003015	inf	65.0
66.0	0.2	0.0616983545680773	1264.0	7.0	0.002416	inf	66.0
67.0	0.30000000000000004	0.15597604328998063	2287.0	6.0	0.000769	inf	67.0
68.0	0.6000000000000001	0.13740745599269777	3294.0	5.0	0.001228	inf	68.0
69.0	0.30000000000000004	0.10268512682397869	1040.0	6.0	0.001297	inf	69.0
70.0	0.4	0.17354065480975894	1515.0	8.0	0.000687	inf	70.0
71.0	0.2	0.056132143599834455	2549.0	10.0	0.000729	inf	71.0
72.0	0.4	0.1039296082992106	1394.0	11.0	0.001187	inf	72.0
73.0	0.1	0.05120751216437635	1826.0	12.0	0.000717	inf	73.0
74.0	0.1	0.1366110172270832	3796.0	11.0	0.001265	inf	74.0
75.0	0.2	0.054169239464455544	4868.0	10.0	0.002922	inf	75.0
76.0	0.1	0.10959464791266775	5596.0	8.0	0.00407	inf	76.0
